kod_zsj,nazev_zsj,obyvatel,parkovacich_mist_celkem,parkovacich_mist_v_zps,respektovanost_pct,obsazenost_pct,rezidenti_do_500m_pct,rezidenti_do_125m_pct,rezidenti_od_126m_do_500m_pct,rezidenti_od_501m_do_2000m_pct,rezidenti_nad_2000m_pct,navstevnici_platici_pct,navstevnici_neplatici_pct,volna_mista_pct,rezidentska_pct,vlastnicka_pct,abonentska_pct,prenosna_pct,carsharing_pct,ekologicka_pct,ostatni_pct,socialni_pct,část dne,mestska_cast,filename,date,frekvence,navstevnici_pct,soucet_vsech_typu_pct,navstevnici_neplatici,rezidentska,navstevnici_platici,abonentska,rezidenti_do_125m,rezidenti_nad_2000m,volna_mista,ekologicka,navstevnici,soucet_vsech_typu,carsharing,rezidenti_od_501m_do_2000m,respektovanost,prenosna,vlastnicka,socialni,ostatni,obsazenost,rezidenti_do_500m,rezidenti_od_126m_do_500m
127230,Riegrovy sady,0,232,229,0.85,0.89,0.68,0.49,0.12,0.08,0.0,0.05,0.13,0.11,0.52,0.01,0.05,0.0,0.0,0.03,0.0,0.11,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.18,1.01,30.16,120.64,11.600000000000001,11.600000000000001,113.67999999999999,0.0,25.52,6.96,41.76,234.32,0.0,18.56,197.2,0.0,2.32,25.52,0.0,206.48,157.76000000000002,27.84
127248,U Riegrových sadů,4509,722,695,0.91,0.97,0.78,0.64,0.11,0.07,0.02,0.02,0.09,0.03,0.64,0.01,0.05,0.0,0.0,0.01,0.0,0.14,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.11,0.99,64.98,462.08,14.44,36.1,462.08,14.44,21.66,7.22,79.42,714.78,0.0,50.540000000000006,657.02,0.0,7.22,101.08000000000001,0.0,700.34,563.16,79.42
127256,U Čechových sadů,4971,1131,1089,0.92,0.96,0.82,0.67,0.12,0.05,0.01,0.02,0.08,0.04,0.67,0.0,0.04,0.0,0.0,0.01,0.0,0.13,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,0.99,90.48,757.7700000000001,22.62,45.24,757.7700000000001,11.31,45.24,11.31,113.10000000000001,1119.69,0.0,56.550000000000004,1040.52,0.0,0.0,147.03,0.0,1085.76,927.42,135.72
127299,Nuselské údolí,4269,822,691,0.86,0.84,0.77,0.56,0.09,0.04,0.0,0.01,0.12,0.16,0.57,0.0,0.02,0.0,0.0,0.01,0.0,0.09,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,0.98,98.64,468.53999999999996,8.22,16.44,460.32000000000005,0.0,131.52,8.22,106.86,805.56,0.0,32.88,706.92,0.0,0.0,73.98,0.0,690.48,632.94,73.98
127302,Vyšehrad,2134,378,361,0.85,0.8,0.78,0.55,0.07,0.03,0.0,0.01,0.12,0.2,0.56,0.0,0.03,0.0,0.0,0.01,0.0,0.06,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,0.99,45.36,211.68,3.7800000000000002,11.34,207.9,0.0,75.60000000000001,3.7800000000000002,49.14,374.21999999999997,0.0,11.34,321.3,0.0,0.0,22.68,0.0,302.40000000000003,294.84000000000003,26.46
127311,Podskalí,2838,527,510,0.89,0.87,0.8,0.63,0.07,0.04,0.01,0.02,0.1,0.13,0.56,0.0,0.03,0.0,0.0,0.02,0.0,0.14,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.12,1.0,52.7,295.12,10.540000000000001,15.809999999999999,332.01,5.2700000000000005,68.51,10.540000000000001,63.239999999999995,527.0,0.0,21.080000000000002,469.03000000000003,0.0,0.0,73.78,0.0,458.49,421.6,36.89
127329,Zderaz,3395,750,718,0.86,0.9,0.73,0.58,0.08,0.08,0.01,0.02,0.13,0.1,0.55,0.0,0.04,0.01,0.0,0.01,0.0,0.14,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.16,1.01,97.5,412.50000000000006,15.0,30.0,434.99999999999994,7.5,75.0,7.5,120.0,757.5,0.0,60.0,645.0,7.5,0.0,105.00000000000001,0.0,675.0,547.5,60.0
127264,Havlíčkovy sady,14,54,54,0.93,0.92,0.87,0.74,0.07,0.03,0.01,0.01,0.07,0.08,0.72,0.0,0.02,0.0,0.0,0.01,0.0,0.1,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.08,1.01,3.7800000000000002,38.879999999999995,0.54,1.08,39.96,0.54,4.32,0.54,4.32,54.54,0.0,1.6199999999999999,50.220000000000006,0.0,0.0,5.4,0.0,49.68,46.98,3.7800000000000002
127272,Na Kleovce,4633,988,926,0.89,0.9,0.78,0.58,0.12,0.05,0.0,0.01,0.1,0.1,0.6,0.01,0.03,0.01,0.0,0.01,0.0,0.12,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.12,1.0,98.80000000000001,592.8,9.88,29.64,573.04,0.0,98.80000000000001,9.88,118.56,988.0,0.0,49.400000000000006,879.32,9.88,9.88,118.56,0.0,889.2,770.64,118.56
127281,Folimanka-východ,2071,349,341,0.91,0.93,0.82,0.72,0.05,0.04,0.0,0.01,0.08,0.07,0.65,0.0,0.03,0.0,0.0,0.01,0.0,0.13,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.98,27.92,226.85,3.49,10.469999999999999,251.28,0.0,24.430000000000003,3.49,31.41,342.02,0.0,13.96,317.59000000000003,0.0,0.0,45.370000000000005,0.0,324.57,286.18,17.45
127167,Náměstí Míru,3212,653,597,0.89,0.98,0.8,0.63,0.15,0.05,0.0,0.02,0.11,0.02,0.63,0.0,0.05,0.0,0.0,0.01,0.0,0.15,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,0.99,71.83,411.39,13.06,32.65,411.39,0.0,13.06,6.53,84.89,646.47,0.0,32.65,581.17,0.0,0.0,97.95,0.0,639.9399999999999,522.4,97.95
127175,Londýnská,6180,807,731,0.88,0.87,0.77,0.54,0.13,0.05,0.0,0.02,0.1,0.13,0.53,0.0,0.03,0.01,0.0,0.02,0.0,0.14,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,0.99,80.7,427.71000000000004,16.14,24.21,435.78000000000003,0.0,104.91,16.14,104.91,798.93,0.0,40.35,710.16,8.07,0.0,112.98,0.0,702.09,621.39,104.91
127183,Albertov,646,322,291,0.82,0.63,0.65,0.29,0.11,0.05,0.0,0.04,0.11,0.37,0.35,0.0,0.03,0.0,0.0,0.01,0.0,0.07,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,0.98,35.42,112.69999999999999,12.88,9.66,93.38,0.0,119.14,3.22,48.3,315.56,0.0,16.1,264.03999999999996,0.0,0.0,22.540000000000003,0.0,202.86,209.3,35.42
127221,Na Smetance,2580,663,642,0.9,0.92,0.8,0.64,0.09,0.05,0.0,0.02,0.1,0.08,0.59,0.0,0.04,0.0,0.0,0.02,0.0,0.15,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.12,1.0,66.3,391.16999999999996,13.26,26.52,424.32,0.0,53.04,13.26,79.56,663.0,0.0,33.15,596.7,0.0,0.0,99.45,0.0,609.96,530.4,59.669999999999995
127191,Štěpánský obvod-západ,3304,501,426,0.77,0.99,0.67,0.56,0.1,0.05,0.0,0.01,0.23,0.01,0.52,0.0,0.03,0.01,0.0,0.01,0.0,0.16,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.25,0.99,115.23,260.52,5.01,15.03,280.56,0.0,5.01,5.01,125.25,495.99,0.0,25.05,385.77,5.01,0.0,80.16,0.0,495.99,335.67,50.1
127205,Nad muzeem,2501,311,296,0.87,0.85,0.72,0.48,0.14,0.08,0.0,0.03,0.11,0.15,0.49,0.0,0.05,0.01,0.0,0.02,0.0,0.15,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,1.02,34.21,152.39,9.33,15.55,149.28,0.0,46.65,6.22,46.65,317.22,0.0,24.88,270.57,3.11,0.0,46.65,0.0,264.34999999999997,223.92,43.540000000000006
127213,Hlavní nádraží,0,6,6,1.0,0.69,0.79,0.4,0.15,0.02,0.0,0.05,0.0,0.31,0.44,0.0,0.0,0.0,0.0,0.05,0.0,0.12,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.05,0.97,0.0,2.64,0.30000000000000004,0.0,2.4000000000000004,0.0,1.8599999999999999,0.30000000000000004,0.30000000000000004,5.82,0.0,0.12,6.0,0.0,0.0,0.72,0.0,4.14,4.74,0.8999999999999999
305774,Štěpánský obvod-východ,1634,204,168,0.74,0.95,0.65,0.52,0.1,0.02,0.0,0.01,0.25,0.05,0.41,0.0,0.02,0.12,0.0,0.01,0.0,0.07,noc,P2,P02-OR_202311N_NJ.json,2023-11-30,měsíční,0.38,1.06,51.0,83.64,2.04,4.08,106.08,0.0,10.200000000000001,2.04,77.52,216.24,0.0,4.08,150.96,24.48,0.0,14.280000000000001,0.0,193.79999999999998,132.6,20.400000000000002
127370,Vrch Svatého kříže,827,471,446,0.82,0.69,0.46,0.21,0.1,0.13,0.01,0.1,0.13,0.31,0.32,0.0,0.06,0.0,0.0,0.02,0.0,0.06,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.23,1.0,61.230000000000004,150.72,47.1,28.259999999999998,98.91,4.71,146.01,9.42,108.33,471.0,0.0,61.230000000000004,386.21999999999997,0.0,0.0,28.259999999999998,0.0,324.98999999999995,216.66,47.1
127388,Havlíčkovo náměstí,2698,560,492,0.81,1.06,0.6,0.56,0.08,0.08,0.02,0.05,0.2,0.0,0.57,0.01,0.05,0.01,0.0,0.01,0.0,0.1,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.26,1.01,112.0,319.2,28.0,28.0,313.6,11.200000000000001,0.0,5.6000000000000005,145.6,565.6,0.0,44.800000000000004,453.6,5.6000000000000005,5.6000000000000005,56.0,0.0,593.6,336.0,44.800000000000004
127400,Vrch Žižkov,10,93,91,0.83,0.79,0.66,0.38,0.14,0.06,0.0,0.06,0.13,0.21,0.47,0.0,0.01,0.0,0.0,0.01,0.0,0.1,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.19,0.99,12.09,43.71,5.58,0.93,35.34,0.0,19.529999999999998,0.93,17.67,92.07,0.0,5.58,77.19,0.0,0.0,9.3,0.0,73.47,61.38,13.020000000000001
127418,Pod Pražačkou,6263,1162,1102,0.87,0.98,0.73,0.59,0.12,0.07,0.0,0.03,0.13,0.02,0.62,0.0,0.03,0.01,0.0,0.01,0.0,0.13,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.17,0.99,151.06,720.4399999999999,34.86,34.86,685.5799999999999,0.0,23.240000000000002,11.620000000000001,197.54000000000002,1150.3799999999999,0.0,81.34,1010.9399999999999,11.620000000000001,0.0,151.06,0.0,1138.76,848.26,139.44
127426,Na Krejcárku,3033,882,843,0.85,0.73,0.68,0.42,0.07,0.06,0.01,0.04,0.11,0.27,0.43,0.0,0.02,0.0,0.0,0.01,0.0,0.1,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,0.98,97.02,379.26,35.28,17.64,370.44,8.82,238.14000000000001,8.82,132.29999999999998,864.36,0.0,52.919999999999995,749.6999999999999,0.0,0.0,88.2,0.0,643.86,599.76,61.74000000000001
127434,Na Balkáně,6,174,166,0.75,0.36,0.6,0.21,0.01,0.01,0.0,0.03,0.09,0.64,0.21,0.0,0.01,0.0,0.0,0.0,0.0,0.01,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.99,15.66,36.54,5.22,1.74,36.54,0.0,111.36,0.0,20.88,172.26,0.0,1.74,130.5,0.0,0.0,1.74,0.0,62.64,104.39999999999999,1.74
127540,Náměstí Jiřího z Poděbrad,4037,1040,994,0.87,1.09,0.73,0.67,0.12,0.07,0.02,0.04,0.14,0.0,0.64,0.01,0.06,0.01,0.0,0.01,0.0,0.17,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.19,1.09,145.60000000000002,665.6,41.6,62.4,696.8000000000001,20.8,0.0,10.4,197.6,1133.6000000000001,0.0,72.80000000000001,904.8,10.4,10.4,176.8,0.0,1133.6000000000001,759.1999999999999,124.8
127558,Škroupovo náměstí,4032,789,754,0.89,1.03,0.74,0.63,0.13,0.08,0.02,0.05,0.11,0.0,0.67,0.01,0.03,0.0,0.0,0.01,0.0,0.14,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.16,1.02,86.79,528.63,39.45,23.669999999999998,497.07,15.780000000000001,0.0,7.890000000000001,126.24000000000001,804.78,0.0,63.120000000000005,702.21,0.0,7.890000000000001,110.46000000000001,0.0,812.6700000000001,583.86,102.57000000000001
127566,Sladkovského náměstí,5591,967,944,0.86,0.96,0.7,0.59,0.09,0.07,0.02,0.04,0.13,0.04,0.61,0.0,0.04,0.01,0.0,0.01,0.0,0.1,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.18,0.99,125.71000000000001,589.87,38.68,38.68,570.53,19.34,38.68,9.67,174.06,957.33,0.0,67.69000000000001,831.62,9.67,0.0,96.7,0.0,928.3199999999999,676.9,87.03
127574,U Rajské zahrady,50,194,189,0.76,0.91,0.31,0.2,0.09,0.14,0.05,0.2,0.22,0.09,0.35,0.0,0.06,0.01,0.0,0.04,0.0,0.05,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.43,1.03,42.68,67.89999999999999,38.800000000000004,11.639999999999999,38.800000000000004,9.700000000000001,17.46,7.76,83.42,199.82,0.0,27.160000000000004,147.44,1.94,0.0,9.700000000000001,0.0,176.54,60.14,17.46
127582,Kostnické náměstí,4684,832,802,0.83,0.93,0.66,0.52,0.09,0.06,0.02,0.05,0.16,0.07,0.58,0.0,0.04,0.0,0.0,0.02,0.0,0.08,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.21,1.0,133.12,482.55999999999995,41.6,33.28,432.64,16.64,58.24000000000001,16.64,174.72,832.0,0.0,49.92,690.56,0.0,0.0,66.56,0.0,773.76,549.12,74.88
127337,Na Ohradě,5612,849,816,0.91,0.78,0.76,0.52,0.07,0.05,0.01,0.02,0.07,0.22,0.51,0.0,0.02,0.0,0.0,0.0,0.0,0.13,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,0.97,59.43000000000001,432.99,16.98,16.98,441.48,8.49,186.78,0.0,76.41,823.53,0.0,42.45,772.59,0.0,0.0,110.37,0.0,662.22,645.24,59.43000000000001
127345,Vápenka,2267,416,404,0.89,0.88,0.75,0.6,0.06,0.03,0.02,0.04,0.1,0.12,0.53,0.01,0.02,0.0,0.0,0.0,0.0,0.17,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.14,0.99,41.6,220.48000000000002,16.64,8.32,249.6,8.32,49.92,0.0,58.24000000000001,411.84,0.0,12.48,370.24,0.0,4.16,70.72,0.0,366.08,312.0,24.96
127353,Židovské pece,1625,346,330,0.82,0.77,0.7,0.45,0.09,0.05,0.01,0.03,0.14,0.23,0.48,0.0,0.01,0.0,0.0,0.0,0.0,0.1,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.17,0.99,48.440000000000005,166.07999999999998,10.379999999999999,3.46,155.70000000000002,3.46,79.58,0.0,58.82000000000001,342.54,0.0,17.3,283.71999999999997,0.0,0.0,34.6,0.0,266.42,242.2,31.14
127361,Nákladové nádraží,19,19,19,0.72,0.72,0.39,0.24,0.04,0.05,0.0,0.11,0.2,0.28,0.3,0.0,0.02,0.0,0.0,0.01,0.0,0.02,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.31,0.94,3.8000000000000003,5.7,2.09,0.38,4.56,0.0,5.32,0.19,5.89,17.86,0.0,0.9500000000000001,13.68,0.0,0.0,0.38,0.0,13.68,7.41,0.76
127442,Chmelnice,3093,692,658,0.88,0.74,0.77,0.53,0.05,0.02,0.02,0.02,0.09,0.26,0.49,0.0,0.01,0.0,0.0,0.01,0.0,0.12,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.11,1.0,62.28,339.08,13.84,6.92,366.76,13.84,179.92000000000002,6.92,76.12,692.0,0.0,13.84,608.96,0.0,0.0,83.03999999999999,0.0,512.08,532.84,34.6
127451,Jarov,3619,692,665,0.92,0.83,0.8,0.63,0.04,0.03,0.02,0.01,0.07,0.17,0.55,0.0,0.01,0.0,0.0,0.0,0.0,0.16,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,0.97,48.440000000000005,380.6,6.92,6.92,435.96,13.84,117.64000000000001,0.0,55.36,671.24,0.0,20.759999999999998,636.64,0.0,0.0,110.72,0.0,574.36,553.6,27.68
127469,Vackov,2456,605,587,0.87,0.64,0.75,0.45,0.03,0.03,0.02,0.01,0.09,0.36,0.4,0.0,0.01,0.0,0.0,0.0,0.0,0.11,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.1,0.98,54.449999999999996,242.0,6.05,6.05,272.25,12.1,217.79999999999998,0.0,60.5,592.9,0.0,18.15,526.35,0.0,0.0,66.55,0.0,387.2,453.75,18.15
127485,U Třebešína,0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127493,Olšanské hřbitovy,96,330,321,0.8,0.46,0.45,0.14,0.07,0.05,0.01,0.09,0.09,0.54,0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.04,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.18,0.99,29.7,72.6,29.7,3.3000000000000003,46.2,3.3000000000000003,178.20000000000002,0.0,59.4,326.7,0.0,16.5,264.0,0.0,0.0,13.200000000000001,0.0,151.8,148.5,23.1
127507,Stromky,2993,597,569,0.85,0.94,0.59,0.5,0.06,0.11,0.02,0.07,0.14,0.06,0.49,0.01,0.03,0.0,0.0,0.02,0.0,0.15,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.21,0.97,83.58000000000001,292.53,41.790000000000006,17.91,298.5,11.94,35.82,11.94,125.36999999999999,579.09,0.0,65.67,507.45,0.0,5.97,89.55,0.0,561.18,352.22999999999996,35.82
127515,Flora,4799,933,903,0.9,1.09,0.74,0.68,0.13,0.09,0.02,0.04,0.11,0.0,0.67,0.01,0.04,0.0,0.0,0.01,0.0,0.19,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,1.07,102.63,625.11,37.32,37.32,634.44,18.66,0.0,9.33,139.95,998.3100000000001,0.0,83.97,839.7,0.0,9.33,177.27,0.0,1016.97,690.42,121.29
127523,Řipská,4059,702,673,0.88,0.99,0.68,0.57,0.1,0.08,0.02,0.05,0.12,0.01,0.57,0.0,0.04,0.01,0.0,0.01,0.0,0.15,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.18,0.97,84.24,400.14,35.1,28.080000000000002,400.14,14.040000000000001,7.0200000000000005,7.0200000000000005,126.36,680.9399999999999,0.0,56.160000000000004,617.76,7.0200000000000005,0.0,105.3,0.0,694.98,477.36,70.2
127531,U Olšan,6177,953,911,0.9,1.02,0.76,0.68,0.1,0.05,0.02,0.04,0.1,0.0,0.64,0.01,0.03,0.0,0.0,0.02,0.0,0.17,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.14,1.01,95.30000000000001,609.92,38.12,28.59,648.0400000000001,19.06,0.0,19.06,133.42000000000002,962.53,0.0,47.650000000000006,857.7,0.0,9.53,162.01000000000002,0.0,972.0600000000001,724.28,95.30000000000001
315761,U nákladového nádraží,98,45,43,0.45,0.25,0.18,0.04,0.0,0.02,0.0,0.04,0.14,0.75,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.0,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.18,1.01,6.300000000000001,3.1500000000000004,1.8,0.0,1.8,0.0,33.75,0.45,8.1,45.45,0.0,0.9,20.25,0.0,0.0,0.0,0.0,11.25,8.1,0.0
127396,Komenského náměstí,4498,700,639,0.85,1.02,0.68,0.58,0.12,0.07,0.01,0.04,0.15,0.0,0.6,0.0,0.04,0.0,0.0,0.01,0.0,0.14,den,P3,P03-OR_202311D_NJ.json,2023-11-30,měsíční,0.19,0.98,105.0,420.0,28.0,28.0,406.0,7.0,0.0,7.0,133.0,686.0,0.0,49.00000000000001,595.0,0.0,0.0,98.00000000000001,0.0,714.0,476.00000000000006,84.0
127370,Vrch Svatého kříže,827,471,446,0.83,0.45,0.62,0.17,0.1,0.06,0.0,0.02,0.08,0.55,0.27,0.0,0.03,0.0,0.0,0.01,0.0,0.04,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,1.0,37.68,127.17,9.42,14.129999999999999,80.07000000000001,0.0,259.05,4.71,47.1,471.0,0.0,28.259999999999998,390.93,0.0,0.0,18.84,0.0,211.95000000000002,292.02,47.1
127388,Havlíčkovo náměstí,2698,560,492,0.82,1.01,0.68,0.61,0.08,0.06,0.01,0.03,0.18,0.0,0.64,0.01,0.03,0.0,0.0,0.01,0.0,0.09,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.21,0.99,100.8,358.40000000000003,16.8,16.8,341.59999999999997,5.6000000000000005,0.0,5.6000000000000005,117.6,554.4,0.0,33.6,459.2,0.0,5.6000000000000005,50.4,0.0,565.6,380.8,44.800000000000004
127400,Vrch Žižkov,10,93,91,0.83,0.85,0.73,0.47,0.14,0.05,0.0,0.01,0.14,0.15,0.54,0.0,0.01,0.0,0.0,0.01,0.0,0.11,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,0.97,13.020000000000001,50.220000000000006,0.93,0.93,43.71,0.0,13.95,0.93,13.95,90.21,0.0,4.65,77.19,0.0,0.0,10.23,0.0,79.05,67.89,13.020000000000001
127418,Pod Pražačkou,6263,1162,1102,0.88,1.02,0.78,0.66,0.14,0.06,0.0,0.01,0.12,0.0,0.71,0.0,0.02,0.0,0.0,0.01,0.0,0.12,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,0.99,139.44,825.02,11.620000000000001,23.240000000000002,766.9200000000001,0.0,0.0,11.620000000000001,151.06,1150.3799999999999,0.0,69.72,1022.5600000000001,0.0,0.0,139.44,0.0,1185.24,906.36,162.68
127426,Na Krejcárku,3033,882,843,0.88,0.79,0.74,0.48,0.11,0.06,0.01,0.02,0.09,0.21,0.52,0.0,0.02,0.0,0.0,0.01,0.0,0.11,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.11,0.98,79.38,458.64000000000004,17.64,17.64,423.35999999999996,8.82,185.22,8.82,97.02,864.36,0.0,52.919999999999995,776.16,0.0,0.0,97.02,0.0,696.7800000000001,652.68,97.02
127434,Na Balkáně,6,174,166,0.74,0.44,0.62,0.26,0.01,0.02,0.0,0.02,0.11,0.56,0.27,0.0,0.01,0.0,0.0,0.0,0.0,0.01,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,0.98,19.14,46.980000000000004,3.48,1.74,45.24,0.0,97.44000000000001,0.0,22.62,170.52,0.0,3.48,128.76,0.0,0.0,1.74,0.0,76.56,107.88,1.74
127540,Náměstí Jiřího z Poděbrad,4037,1040,994,0.9,1.08,0.79,0.72,0.13,0.06,0.01,0.02,0.11,0.0,0.72,0.0,0.04,0.0,0.0,0.01,0.0,0.17,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,1.07,114.4,748.8,20.8,41.6,748.8,10.4,0.0,10.4,135.20000000000002,1112.8,0.0,62.4,936.0,0.0,0.0,176.8,0.0,1123.2,821.6,135.20000000000002
127558,Škroupovo náměstí,4032,789,754,0.91,1.09,0.79,0.73,0.13,0.08,0.02,0.03,0.1,0.0,0.77,0.01,0.03,0.0,0.0,0.02,0.0,0.14,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,1.1,78.9,607.53,23.669999999999998,23.669999999999998,575.97,15.780000000000001,0.0,15.780000000000001,102.57000000000001,867.9000000000001,0.0,63.120000000000005,717.99,0.0,7.890000000000001,110.46000000000001,0.0,860.0100000000001,623.3100000000001,102.57000000000001
127566,Sladkovského náměstí,5591,967,944,0.88,1.0,0.76,0.67,0.09,0.07,0.01,0.02,0.12,0.0,0.7,0.0,0.03,0.01,0.0,0.02,0.0,0.1,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,1.01,116.03999999999999,676.9,19.34,29.009999999999998,647.89,9.67,0.0,19.34,145.04999999999998,976.67,0.0,67.69000000000001,850.96,9.67,0.0,96.7,0.0,967.0,734.92,87.03
127574,U Rajské zahrady,50,175,170,0.73,0.59,0.5,0.22,0.07,0.06,0.02,0.05,0.16,0.41,0.31,0.0,0.02,0.0,0.0,0.02,0.0,0.04,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.21,1.01,28.0,54.25,8.75,3.5,38.5,3.5,71.75,3.5,36.75,176.75,0.0,10.5,127.75,0.0,0.0,7.0,0.0,103.25,87.5,12.250000000000002
127582,Kostnické náměstí,4684,832,802,0.84,0.9,0.73,0.56,0.09,0.05,0.02,0.02,0.14,0.1,0.61,0.0,0.02,0.0,0.0,0.01,0.0,0.08,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.16,0.98,116.48000000000002,507.52,16.64,16.64,465.9200000000001,16.64,83.2,8.32,133.12,815.36,0.0,41.6,698.88,0.0,0.0,66.56,0.0,748.8000000000001,607.36,74.88
127337,Na Ohradě,5612,841,809,0.92,0.85,0.81,0.59,0.1,0.04,0.01,0.0,0.07,0.15,0.59,0.0,0.01,0.0,0.0,0.0,0.0,0.13,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.95,58.870000000000005,496.19,0.0,8.41,496.19,8.41,126.14999999999999,0.0,58.870000000000005,798.9499999999999,0.0,33.64,773.72,0.0,0.0,109.33,0.0,714.85,681.21,84.10000000000001
127345,Vápenka,2267,406,395,0.91,1.01,0.8,0.72,0.08,0.03,0.03,0.04,0.09,0.0,0.66,0.01,0.02,0.0,0.0,0.0,0.0,0.18,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,1.0,36.54,267.96000000000004,16.240000000000002,8.120000000000001,292.32,12.18,0.0,0.0,52.78,406.0,0.0,12.18,369.46000000000004,0.0,4.0600000000000005,73.08,0.0,410.06,324.8,32.480000000000004
127353,Židovské pece,1625,346,330,0.85,0.95,0.75,0.58,0.13,0.05,0.02,0.02,0.14,0.05,0.64,0.01,0.01,0.0,0.0,0.01,0.0,0.11,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.16,0.99,48.440000000000005,221.44,6.92,3.46,200.67999999999998,6.92,17.3,3.46,55.36,342.54,0.0,17.3,294.09999999999997,0.0,3.46,38.06,0.0,328.7,259.5,44.980000000000004
127361,Nákladové nádraží,19,19,19,0.74,0.76,0.44,0.26,0.07,0.09,0.0,0.06,0.2,0.24,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,noc,P3,P03-OR_202311N_NJ.json,2023-11-30,měsíční,0.26,0.93,3.8000000000000003,7.9799999999999995,1.14,0.0,4.94,0.0,4.56,0.0,4.94,17.67,0.0,1.71,14.06,0.0,0.0,0.19,0.0,14.44,8.36,1.33
