house_code,usek_code
22661409,P10-0268
22661417,P10-0268
22661425,P10-0161
22661441,P10-0268
22661450,P10-0268
22661468,P10-0268
22661476,P10-0268
22661484,P10-0268
22661514,P10-0261
22661522,P10-0246
22661531,P10-0155
22661557,P10-0156
22661581,P10-0158
22661638,P10-0223
22661646,P10-0252
22661654,P10-0252
22661671,P10-0338
22661689,P10-0342
22661697,P10-0342
22661701,P10-0225
22661727,P10-0225
22661735,P10-0225
22661751,P10-0164
22661760,P10-0164
22661778,P10-0267
22661786,P10-0229
22661808,P10-0158
22661824,P10-0228
22661832,P10-0195
22661841,P10-0236
22661867,P10-0165
22661883,P10-0228
22661891,P10-0236
22661905,P10-0228
22661913,P10-0236
22661921,P10-0235
22661930,P10-0342
22661948,P10-0342
22661956,P10-0342
22661972,P10-0338
22662006,P10-0340
22662022,P10-0227
22662065,P10-0340
22662081,P10-0340
22662103,P10-0340
22662146,P10-0339
22662154,P10-0179
22662171,P10-0336
22662201,P10-0153
22662219,P10-0337
22662251,P10-0337
22662294,P10-0358
22662308,P10-0334
22662324,P10-0334
22662332,P10-0334
22662391,P10-0272
22662405,P10-0272
22662413,P10-0272
22662421,P10-0335
22662430,P10-0335
22662448,P10-0157
22662456,P10-0157
22662472,P10-0164
22662481,P10-0261
22662502,P10-0272
22662511,P10-0237
22662529,P10-0237
22662545,P10-0238
22662561,P10-0267
22662588,P10-0267
22662600,P10-0263
22662626,P10-0357
22662642,P10-0357
22662651,P10-0153
22662669,P10-0153
22662677,P10-0177
22662707,P10-0344
22662715,P10-0255
22662723,P10-0345
22662740,P10-0192
22662758,P10-0262
22662774,P10-0273
22662791,P10-0273
22662804,P10-0273
22662812,P10-0273
22662821,P10-0273
22662839,P10-0273
22662855,P10-0273
22662863,P10-0256
22662880,P10-0256
22662898,P10-0257
22662901,P10-0257
22662910,P10-0257
22662928,P10-0257
22662936,P10-0257
22662944,P10-0257
22662952,P10-0257
22662961,P10-0257
22662979,P10-0258
22662987,P10-0258
22662995,P10-0345
22663011,P10-0235
22663029,P10-0260
22663045,P10-0259
22663053,P10-0345
22663070,P10-0108
22663088,P10-0110
22663096,P10-0110
22663100,P10-0158
22663126,P10-0259
22663142,P10-0356
22663151,P10-0257
22663169,P10-0257
22663177,P10-0257
22663185,P10-0257
22663193,P10-0257
22663231,P10-0346
22663258,P10-0156
22663274,P10-0230
22663282,P10-0230
22663291,P10-0230
22663304,P10-0273
22663312,P10-0229
22663321,P10-0229
22663339,P10-0229
22663347,P10-0229
22663355,P10-0229
22663371,P10-0233
22663398,P10-0233
22663428,P10-0348
22663436,P10-0232
22663444,P10-0232
22663452,P10-0232
22663461,P10-0225
22663479,P10-0157
22663487,P10-0157
22663495,P10-0235
22663509,P10-0229
22663517,P10-0229
22663525,P10-0229
22663541,P10-0235
22663550,P10-0235
22663568,P10-0124
22663584,P10-0128
22663592,P10-0127
22663606,P10-0127
22663614,P10-0128
22663631,P10-0154
22663649,P10-0153
22663665,P10-0154
22663673,P10-0154
22663681,P10-0155
22663690,P10-0155
22663703,P10-0155
22663711,P10-0127
22663738,P10-0324
22663754,P10-0254
22663762,P10-0263
22663789,P10-0355
22663797,P10-0254
22663801,P10-0129
22663819,P10-0129
22663827,P10-0273
22663835,P10-0356
22663843,P10-0254
22663851,P10-0356
22663860,P10-0253
22663878,P10-0356
22663886,P10-0370
22663894,P10-0370
22663908,P10-0347
22663924,P10-0370
22663941,P10-0157
22663959,P10-0244
22663975,P10-0244
22663983,P10-0244
22663991,P10-0127
22664009,P10-0347
22664025,P10-0127
22664033,P10-0370
22664041,P10-0272
22664068,P10-0263
22664076,P10-0347
22664114,P10-0346
22664131,P10-0110
22664149,P10-0108
22664157,P10-0108
22664173,P10-0108
22664181,P10-0108
22664190,P10-0127
22664203,P10-0246
22664220,P10-0128
22664254,P10-0181
22664297,P10-0225
22664319,P10-0225
22664327,P10-0225
22664335,P10-0351
22664360,P10-0126
22664378,P10-0126
22664386,P10-0126
22664394,P10-0126
22664408,P10-0273
22664416,P10-0273
22664424,P10-0129
22664432,P10-0125
22664441,P10-0125
22664459,P10-0355
22664467,P10-0331
22664475,P10-0110
22664483,P10-0120
22664491,P10-0120
22664513,P10-0124
22664530,P10-0124
22664548,P10-0124
22664556,P10-0126
22664564,P10-0157
22664581,P10-0167
22664599,P10-0167
22664602,P10-0167
22664629,P10-0351
22664645,P10-0157
22664661,P10-0157
22664670,P10-0245
22664688,P10-0351
22664700,P10-0321
22664726,P10-0321
22664742,P10-0321
22664769,P10-0346
22664793,P10-0361
22664823,P10-0361
22664840,P10-0361
22664866,P10-0177
22664874,P10-0152
22664891,P10-0152
22664904,P10-0245
22664912,P10-0361
22664947,P10-0148
22664963,P10-0148
22664971,P10-0181
22664980,P10-0128
22664998,P10-0148
22665013,P10-0120
22665021,P10-0107
22665048,P10-0107
22665056,P10-0107
22665072,P10-0108
22665081,P10-0245
22665102,P10-0179
22665111,P10-0247
22665129,P10-0273
22665145,P10-0257
22665153,P10-0247
22665161,P10-0247
22665188,P10-0110
22665196,P10-0120
22665200,P10-0120
22665218,P10-0246
22665234,P10-0318
22665242,P10-0318
22665251,P10-0120
22665269,P10-0318
22665277,P10-0251
22665285,P10-0111
22665293,P10-0111
22665307,P10-0111
22665315,P10-0113
22665323,P10-0110
22665340,P10-0111
22665358,P10-0110
22665366,P10-0115
22665374,P10-0108
22665382,P10-0108
22665404,P10-0256
22665412,P10-0110
22665421,P10-0110
22665439,P10-0179
22665447,P10-0247
22665463,P10-0252
22665471,P10-0251
22665480,P10-0251
22665498,P10-0251
22665501,P10-0181
22665510,P10-0181
22665528,P10-0251
22665536,P10-0252
22665544,P10-0120
22665552,P10-0181
22665561,P10-0120
22665579,P10-0110
22665587,P10-0110
22665595,P10-0246
22665609,P10-0180
22665617,P10-0355
22665625,P10-0355
22665633,P10-0257
22665650,P10-0110
22665668,P10-0318
22665676,P10-0127
22665684,P10-0318
22665692,P10-0179
22665706,P10-0120
22665714,P10-0181
22665722,P10-0181
22665749,P10-0318
22665757,P10-0315
22665765,P10-0109
22665773,P10-0109
22665790,P10-0247
22665803,P10-0121
22665820,P10-0251
22665854,P10-0165
22665862,P10-0165
22665871,P10-0179
22665889,P10-0254
22665897,P10-0121
22665919,P10-0109
22665927,P10-0133
22665960,P10-0124
22665986,P10-0318
22665994,P10-0319
22666010,P10-0318
22666028,P10-0124
22666036,P10-0124
22666052,P10-0123
22666061,P10-0123
22666079,P10-0123
22666095,P10-0123
22666109,P10-0122
22666117,P10-0333
22666125,P10-0333
22666133,P10-0253
22666141,P10-0398
22666150,P10-0169
22666184,P10-0158
22666214,P10-0254
22666222,P10-0254
22666231,P10-0254
22666249,P10-0254
22666265,P10-0257
22666290,P10-0251
22666303,P10-0251
22666320,P10-0251
22666338,P10-0238
22666346,P10-0128
22666354,P10-0153
22666371,P10-0403
22666397,P10-0108
22666401,P10-0108
22666419,P10-0108
22666435,P10-0342
22666443,P10-0403
22666451,P10-0227
22666478,P10-0262
22666494,P10-0261
22666508,P10-0261
22666516,P10-0261
22666524,P10-0261
22666532,P10-0261
22666541,P10-0260
22666567,P10-0260
22666575,P10-0238
22666583,P10-0252
22666591,P10-0331
22666605,P10-0157
22666613,P10-0155
22666630,P10-0155
22666648,P10-0245
22666656,P10-0246
22666672,P10-0246
22666699,P10-0245
22666702,P10-0223
22666729,P10-0341
22666737,P10-0238
22666745,P10-0246
22666761,P10-0171
22666770,P10-0171
22666796,P10-0224
22666800,P10-0223
22666818,P10-0223
22666826,P10-0403
22666834,P10-0398
22666842,P10-0256
22666851,P10-0232
22666869,P10-0323
22666877,P10-0323
22666885,P10-0323
22666893,P10-0262
22666907,P10-0314
22666923,P10-0398
22666931,P10-0324
22666940,P10-0128
22666958,P10-0341
22666966,P10-0252
22666974,P10-0255
22666982,P10-0252
22666991,P10-0318
22667016,P10-0252
22667024,P10-0359
22667059,P10-0319
22667067,P10-0319
22667075,P10-0109
22667091,P10-0254
22667105,P10-0254
22667113,P10-0235
22667121,P10-0251
22667130,P10-0251
22667148,P10-0251
22667156,P10-0251
22667164,P10-0250
22667172,P10-0250
22667181,P10-0250
22667199,P10-0250
22667202,P10-0232
22667211,P10-0232
22667229,P10-0232
22667245,P10-0253
22667253,P10-0246
22667261,P10-0246
22667270,P10-0253
22667296,P10-0184
22667318,P10-0263
22667326,P10-0253
22667334,P10-0113
22667342,P10-0260
22667369,P10-0258
22667377,P10-0258
22667393,P10-0345
22667423,P10-0345
22667440,P10-0345
22667466,P10-0345
22667482,P10-0331
22667491,P10-0370
22667512,P10-0356
22667521,P10-0253
22667539,P10-0356
22667555,P10-1162
22667563,P10-1162
22667601,P10-1162
22667644,P10-1162
22667652,P10-1162
22667679,P10-1162
22667687,P10-1162
22667733,P10-1161
22667741,P10-1161
22667768,P10-1160
22667822,P10-1168
22667857,P10-1168
22667865,P10-1168
22667903,P10-1167
22667920,P10-1167
22667938,P10-1167
22667946,P10-1167
22667954,P10-1167
22667989,P10-1167
22667997,P10-1167
22668012,P10-1167
22668055,P10-1168
22668080,P10-1168
22668098,P10-1168
22668128,P10-1168
22668152,P10-1169
22668179,P10-1168
22668209,P10-1168
22668217,P10-1170
22668225,P10-1169
22668233,P10-1169
22668241,P10-1169
22668268,P10-1172
22668284,P10-1172
22668322,P10-1173
22668349,P10-0385
22668357,P10-0385
22668381,P10-0385
22668411,P10-0319
22668420,P10-0319
22668438,P10-0319
22668446,P10-0253
22668454,P10-0253
22668462,P10-0253
22668471,P10-0253
22668489,P10-0253
22668519,P10-0337
22668527,P10-0339
22668543,P10-0339
22668608,P10-0331
22668616,P10-0331
22668624,P10-0331
22668632,P10-0331
22668659,P10-0331
22668667,P10-0331
22668683,P10-0331
22668691,P10-0330
22668705,P10-0330
22668713,P10-0330
22668721,P10-0330
22668730,P10-0322
22668756,P10-0338
22668764,P10-0338
22668772,P10-0338
22668781,P10-0179
22668799,P10-0179
22668802,P10-0179
22668811,P10-0179
22668829,P10-0179
22668837,P10-0179
22668845,P10-0179
22668853,P10-0361
22668870,P10-0361
22668888,P10-0361
22668896,P10-0361
22668926,P10-0320
22668942,P10-0320
22668951,P10-0332
22668977,P10-0332
22668985,P10-0332
22668993,P10-0332
22669001,P10-0321
22669019,P10-0321
22669027,P10-0321
22669035,P10-0321
22669043,P10-0321
22669051,P10-0321
22669060,P10-0317
22669086,P10-0317
22669108,P10-0317
22669124,P10-0317
22669141,P10-0317
22669175,P10-0322
22669205,P10-0322
22669213,P10-0246
22669221,P10-0333
22669230,P10-0321
22669256,P10-0315
22669272,P10-0260
22669281,P10-0260
22669302,P10-0337
22669329,P10-0110
22669337,P10-0247
22669345,P10-0179
22669353,P10-0180
22669361,P10-0351
22669388,P10-0351
22669400,P10-0351
22669426,P10-0351
22669469,P10-0360
22669477,P10-0352
22669493,P10-0360
22669515,P10-0360
22669531,P10-0360
22669558,P10-0247
22669566,P10-0181
22669574,P10-0324
22669582,P10-0324
22669591,P10-0324
22669604,P10-0324
22669612,P10-0324
22669621,P10-0324
22669639,P10-0324
22669647,P10-0324
22669655,P10-0324
22669663,P10-0324
22669671,P10-0324
22669680,P10-0324
22669698,P10-0324
22669701,P10-0324
22669710,P10-0324
22669728,P10-0326
22669736,P10-0326
22669752,P10-0326
22669761,P10-0326
22669779,P10-0326
22669787,P10-0326
22669795,P10-0326
22669809,P10-0326
22669817,P10-0224
22669825,P10-0124
22669833,P10-0124
22669841,P10-0129
22669850,P10-0129
22669868,P10-0129
22669884,P10-0129
22669892,P10-0129
22669906,P10-0129
22669914,P10-0129
22669922,P10-0129
22669931,P10-0126
22669949,P10-0126
22669957,P10-0125
22669973,P10-0326
22669981,P10-0326
22669990,P10-0326
22670009,P10-0327
22670017,P10-0327
22670025,P10-0327
22670033,P10-0329
22670050,P10-0329
22670068,P10-0366
22670084,P10-0366
22670092,P10-0366
22670106,P10-0366
22670114,P10-0366
22670122,P10-0366
22670149,P10-0329
22670157,P10-0329
22670165,P10-0329
22670173,P10-0355
22670190,P10-0355
22670203,P10-0354
22670211,P10-0354
22670220,P10-0354
22670238,P10-0363
22670254,P10-0363
22670262,P10-0363
22670271,P10-0363
22670297,P10-0362
22670301,P10-0362
22670327,P10-0320
22670335,P10-0320
22670343,P10-0320
22670351,P10-0320
22670386,P10-0320
22670394,P10-0319
22670408,P10-0319
22670416,P10-0319
22670432,P10-0122
22670441,P10-0122
22670459,P10-0122
22670467,P10-0128
22670475,P10-0122
22670483,P10-0129
22670505,P10-0129
22670521,P10-0402
22670530,P10-0402
22670548,P10-0402
22670556,P10-0363
22670564,P10-0363
22670572,P10-0363
22670581,P10-0363
22670599,P10-0364
22670602,P10-0364
22670611,P10-0364
22670629,P10-0364
22670637,P10-0370
22670645,P10-0398
22670653,P10-0398
22670661,P10-0364
22670688,P10-0365
22670696,P10-0365
22670700,P10-0365
22670718,P10-0255
22670726,P10-0255
22670751,P10-0125
22670769,P10-0124
22670777,P10-0124
22670807,P10-0254
22670815,P10-0113
22670831,P10-0398
22670840,P10-0398
22670874,P10-0402
22670891,P10-0235
22670904,P10-0234
22670921,P10-0234
22670939,P10-0234
22670947,P10-0234
22670955,P10-0234
22670963,P10-0234
22670980,P10-0238
22671005,P10-0323
22671013,P10-0238
22671021,P10-0238
22671030,P10-0239
22671056,P10-0239
22671064,P10-0241
22671072,P10-0241
22671099,P10-0243
22671102,P10-0243
22671111,P10-0243
22671129,P10-0151
22671145,P10-0239
22671153,P10-0239
22671161,P10-0239
22671188,P10-0239
22671196,P10-0241
22671200,P10-0241
22671218,P10-0241
22671226,P10-0241
22671234,P10-0241
22671242,P10-0241
22671269,P10-0242
22671277,P10-0242
22671285,P10-0151
22671307,P10-0151
22671323,P10-0248
22671331,P10-0232
22671340,P10-0346
22671358,P10-0346
22671366,P10-0343
22671374,P10-0343
22671382,P10-0346
22671391,P10-0346
22671404,P10-0343
22671412,P10-0343
22671421,P10-0370
22671455,P10-0146
22671471,P10-0179
22671480,P10-0110
22671498,P10-0229
22671510,P10-0272
22671528,P10-0343
22671536,P10-0245
22671544,P10-0318
22671552,P10-0257
22671561,P10-0257
22671579,P10-0187
22671587,P10-0133
22671609,P10-0133
22671625,P10-0133
22671641,P10-0133
22671668,P10-0133
22671684,P10-0134
22671692,P10-0134
22671706,P10-0134
22671714,P10-0134
22671722,P10-0144
22671731,P10-0144
22671749,P10-0136
22671757,P10-0136
22671765,P10-0143
22671773,P10-0143
22671781,P10-0137
22671790,P10-0137
22671803,P10-0142
22671811,P10-0141
22671820,P10-0138
22671838,P10-0138
22671846,P10-0140
22671854,P10-0140
22671862,P10-0140
22671871,P10-0139
22671897,P10-1216
22671897,P10-0145
22671901,P10-1169
22671943,P10-1170
22671951,P10-1170
22671960,P10-0114
22672001,P10-0342
22672028,P10-0112
22672052,P10-0245
22672087,P10-1161
22672095,P10-1168
22672117,P10-0400
22672125,P10-0401
22672133,P10-0401
22672141,P10-0401
22672150,P10-0401
22672168,P10-0401
22672176,P10-0112
22672184,P10-1169
22672206,P10-0112
22672214,P10-0112
22672222,P10-0112
22672231,P10-0147
22672265,P10-0366
22672273,P10-0131
22672281,P10-0145
22672290,P10-0134
22672303,P10-0131
22672338,P10-0326
22672346,P10-0326
22672354,P10-0326
22672362,P10-0326
22672371,P10-0401
22672389,P10-0401
22672397,P10-0401
22672401,P10-0326
22672419,P10-0183
22672516,P10-1042
22672524,P10-1042
22672575,P10-1046
22672591,P10-1046
22672605,P10-1046
22672613,P10-1046
22672664,P10-1041
22672699,P10-1041
22672737,P10-1041
22672800,P10-1036
22672818,P10-1036
22672893,P10-1038
22672931,P10-1047
22673024,P10-1046
22673032,P10-1046
22673041,P10-1041
22673091,P10-1041
22673130,P10-1046
22673211,P10-1041
22673237,P10-1047
22673318,P10-1041
22673369,P10-1044
22673385,P10-1102
22673393,P10-1039
22673415,P10-1039
22673431,P10-1041
22673474,P10-1039
22673539,P10-1039
22673547,P10-1117
22673563,P10-1107
22673571,P10-1107
22673636,P10-1041
22673652,P10-1115
22673661,P10-1115
22673679,P10-1041
22673695,P10-1109
22673717,P10-1109
22673768,P10-1109
22673822,P10-1114
22673849,P10-1041
22673857,P10-1116
22673865,P10-1116
22673873,P10-1116
22673881,P10-1116
22673890,P10-1037
22673903,P10-1104
22673946,P10-1096
22673997,P10-1109
22674012,P10-1112
22674098,P10-1114
22674128,P10-1142
22674136,P10-1142
22674144,P10-1142
22674161,P10-1142
22674187,P10-1143
22674241,P10-1142
22674268,P10-1142
22674292,P10-1141
22674306,P10-1141
22674322,P10-1141
22674331,P10-1141
22674349,P10-1141
22674411,P10-1140
22674420,P10-1140
22674446,P10-1105
22674454,P10-1118
22674462,P10-1105
22674519,P10-1038
22674535,P10-1124
22674543,P10-1105
22674551,P10-1090
22674560,P10-1094
22674578,P10-1087
22674586,P10-1094
22674594,P10-1102
22674608,P10-1090
22674624,P10-1090
22674641,P10-1082
22674659,P10-1087
22674675,P10-1104
22674683,P10-1107
22674713,P10-1107
22674748,P10-1088
22674781,P10-1082
22674802,P10-1107
22674829,P10-1072
22674837,P10-1037
22674853,P10-1072
22674861,P10-1072
22674888,P10-1072
22674918,P10-1088
22674934,P10-1121
22674942,P10-0908
22674951,P10-1117
22674969,P10-0926
22675001,P10-0995
22675035,P10-1105
22675086,P10-0932
22675094,P10-0930
22675108,P10-0930
22675116,P10-0930
22675167,P10-0942
22675183,P10-0958
22675191,P10-0958
22675205,P10-0958
22675230,P10-0938
22675248,P10-0936
22675264,P10-0949
22675281,P10-0933
22675302,P10-0934
22675345,P10-0934
22675370,P10-0929
22675388,P10-0929
22675400,P10-0929
22675418,P10-0929
22675426,P10-0929
22675434,P10-0929
22675477,P10-0957
22675485,P10-0957
22675493,P10-0957
22675515,P10-0957
22675540,P10-0931
22675566,P10-0927
22675574,P10-0927
22675612,P10-0956
22675639,P10-0956
22675663,P10-0955
22675671,P10-0955
22675736,P10-0945
22675744,P10-0945
22675761,P10-0939
22675787,P10-0930
22675795,P10-0930
22675817,P10-0931
22675841,P10-0948
22675850,P10-0948
22675868,P10-0948
22675884,P10-0947
22675922,P10-0954
22675931,P10-0954
22675949,P10-0954
22675957,P10-0954
22675965,P10-0954
22675981,P10-0954
22675990,P10-0954
22676015,P10-0937
22676104,P10-0949
22676139,P10-0953
22676147,P10-0953
22676155,P10-0953
22676163,P10-0953
22676171,P10-0953
22676198,P10-0953
22676201,P10-0953
22676210,P10-0953
22676252,P10-0951
22676261,P10-0950
22676279,P10-0950
22676333,P10-0950
22676350,P10-0950
22676368,P10-0952
22676384,P10-0952
22676392,P10-0952
22676406,P10-0952
22676414,P10-0952
22676422,P10-0952
22676449,P10-0952
22676457,P10-0952
22676465,P10-0952
22676490,P10-0934
22676503,P10-0934
22676511,P10-0932
22676546,P10-0935
22676597,P10-0935
22676601,P10-0942
22676619,P10-0942
22676660,P10-0935
22676678,P10-0935
22676694,P10-0935
22676708,P10-0935
22676716,P10-0935
22676724,P10-0935
22676732,P10-0929
22676775,P10-0929
22676783,P10-0929
22676791,P10-0929
22676805,P10-0929
22676813,P10-0929
22676821,P10-0929
22676848,P10-0932
22676881,P10-0987
22676945,P10-1116
22676953,P10-1116
22676970,P10-1116
22676996,P10-1107
22677011,P10-1087
22677046,P10-1087
22677062,P10-1081
22677071,P10-1084
22677089,P10-1082
22677097,P10-1104
22677127,P10-1083
22677135,P10-1068
22677143,P10-1068
22677208,P10-1107
22677216,P10-1113
22677232,P10-0985
22677241,P10-1107
22677259,P10-0966
22677267,P10-0966
22677275,P10-0966
22677283,P10-0966
22677291,P10-0966
22677305,P10-0966
22677313,P10-0966
22677330,P10-0966
22677356,P10-0968
22677364,P10-1115
22677372,P10-0968
22677399,P10-0968
22677402,P10-0970
22677411,P10-1124
22677429,P10-0970
22677437,P10-0962
22677453,P10-1125
22677461,P10-1091
22677488,P10-0962
22677518,P10-1107
22677526,P10-0964
22677542,P10-0964
22677569,P10-0964
22677593,P10-0964
22677623,P10-0979
22677666,P10-0995
22677674,P10-0995
22677682,P10-0993
22677704,P10-1055
22677747,P10-0995
22677755,P10-0995
22677763,P10-0993
22677801,P10-0994
22677810,P10-0960
22677828,P10-0960
22677836,P10-0960
22677879,P10-0994
22677887,P10-0994
22677917,P10-0994
22677933,P10-0994
22677950,P10-0994
22677968,P10-0994
22677992,P10-0994
22678000,P10-0994
22678051,P10-0994
22678069,P10-0988
22678107,P10-0979
22678123,P10-0924
22678140,P10-0979
22678166,P10-0979
22678182,P10-1116
22678191,P10-1116
22678204,P10-0978
22678247,P10-0978
22678263,P10-0978
22678298,P10-1113
22678310,P10-1125
22678328,P10-0978
22678441,P10-1116
22678450,P10-0962
22678476,P10-0990
22678484,P10-1107
22678492,P10-1094
22678522,P10-1098
22678531,P10-1102
22678590,P10-1117
22678603,P10-1117
22678620,P10-1117
22678646,P10-1097
22678654,P10-1098
22678671,P10-1099
22678697,P10-1039
22678719,P10-1083
22678735,P10-1104
22678743,P10-0903
22678778,P10-0903
22678794,P10-0903
22678808,P10-0903
22678816,P10-0903
22678824,P10-0903
22678841,P10-0903
22678859,P10-0903
22678867,P10-0903
22678891,P10-0914
22678905,P10-0914
22678921,P10-0914
22678930,P10-0914
22678948,P10-0914
22678964,P10-0914
22678972,P10-0914
22679006,P10-0907
22679022,P10-1125
22679049,P10-1097
22679065,P10-1097
22679073,P10-1096
22679120,P10-1006
22679171,P10-1096
22679189,P10-1097
22679197,P10-1117
22679201,P10-1113
22679219,P10-1037
22679235,P10-1096
22679278,P10-0920
22679286,P10-0920
22679294,P10-0920
22679316,P10-0920
22679332,P10-1107
22679341,P10-1125
22679367,P10-1117
22679375,P10-1113
22679391,P10-1107
22679413,P10-1087
22679430,P10-1117
22679448,P10-1124
22679464,P10-0935
22679481,P10-0949
22679499,P10-0942
22679511,P10-0944
